time,ds_id,lon,lat
8688,4,118.879186,23.998722
8688,4,118.508943,24.34723
8688,4,119.142003,24.006779
8688,4,118.857258,24.144057
8688,4,119.642876,24.278866
8688,4,118.935067,24.013346
8688,4,118.932662,24.00635
8688,4,119.316524,24.767345
8688,4,119.336084,24.826634
8688,4,119.484628,24.664087
8688,4,119.246702,24.277374
8688,4,119.609077,24.469252
8688,4,118.887433,23.964193
8688,4,119.706364,24.616132
8688,4,118.760416,23.778026
8696,4,119.612059,24.283048
8696,4,119.000878,24.812512
8696,4,118.745106,23.887751
8696,4,118.697554,24.429705
8696,4,119.005788,24.12764
8696,4,118.888155,24.000169
8696,4,118.508183,24.34868
8696,4,119.146628,24.008715
8696,4,118.853142,24.14387
8696,4,119.650678,24.289347
8696,4,118.931408,24.012664
8696,4,118.932688,24.006495
8696,4,119.315305,24.76757
8696,4,119.334463,24.828758
8696,4,119.484359,24.669631
8696,4,119.240443,24.273724
8696,4,119.305895,24.006558
8696,4,119.611587,24.477552
8696,4,118.890454,23.965849
8696,4,118.754869,23.779209
8704,4,119.612239,24.281752
8704,4,119.000162,24.812584
8704,4,118.740931,23.886906
8704,4,118.699114,24.430687
8704,4,119.003978,24.127079
8704,4,118.883649,23.999571
8704,4,118.509767,24.34895
8704,4,119.142683,24.006791
8704,4,119.64772,24.283417
8704,4,118.934161,24.013312
8704,4,118.928578,24.005808
8704,4,119.313959,24.763066
8704,4,119.333274,24.828068
8704,4,119.483138,24.66808
8704,4,119.238506,24.273563
8704,4,119.301109,24.003995
8704,4,119.607932,24.47087
8704,4,118.886485,23.966416
8704,4,119.704096,24.616275
8704,4,118.749616,23.780453
8712,4,119.612691,24.280775
8712,4,118.740217,23.885951
8712,4,118.700307,24.431623
8712,4,119.0095,24.12905
8712,4,118.880998,23.999294
8712,4,118.509227,24.350263
8712,4,119.148233,24.009059
8712,4,118.858529,24.145195
8712,4,119.648951,24.283888
8712,4,118.938891,24.014458
8712,4,118.935625,24.007356
8712,4,119.312582,24.762898
8712,4,119.332001,24.827333
8712,4,119.482795,24.672028
8712,4,119.240394,24.276769
8712,4,119.30525,24.006673
8712,4,119.607356,24.471601
8712,4,118.889579,23.968138
8712,4,119.702514,24.61329
8712,4,118.75572,23.781676
8720,4,119.618142,24.287312
8720,4,118.99864,24.812707
8720,4,118.736782,23.88519
8720,4,118.696935,24.433319
8720,4,119.009496,24.129062
8720,4,118.889758,24.000715
8720,4,118.51072,24.3507
8720,4,119.151421,24.0103
8720,4,118.860322,24.145659
8720,4,119.65324,24.289343
8720,4,118.935371,24.013886
8720,4,118.936916,24.007639
8720,4,119.31138,24.766726
8720,4,119.330809,24.826786
8720,4,119.481764,24.672896
8720,4,119.244081,24.281334
8720,4,119.609988,24.480609
8720,4,119.701338,24.611172
8720,4,118.758046,23.782778
8728,4,119.611893,24.276645
8728,4,118.735613,23.88437
8728,4,118.700741,24.433889
8728,4,119.010648,24.129616
8728,4,118.886394,24.000257
8728,4,118.508965,24.352611
8728,4,119.150311,24.009582
8728,4,118.861649,24.146225
8728,4,119.649092,24.281397
8728,4,118.937158,24.007826
8728,4,119.310075,24.763815
8728,4,119.329551,24.82507
8728,4,119.480294,24.67004
8728,4,119.239765,24.279163
8728,4,119.301995,24.005104
8728,4,119.609741,24.48221
8728,4,119.700672,24.612094
8728,4,118.761798,23.784032
8736,4,119.616983,24.282543
8736,4,118.997392,24.811245
8736,4,118.740405,23.88371
8736,4,118.703233,24.434723
8736,4,119.013031,24.130563
8736,4,118.510739,24.352736
8736,4,118.865088,24.147072
8736,4,119.651144,24.283279
8736,4,118.939938,24.015133
8736,4,118.93712,24.007983
8736,4,119.308757,24.764764
8736,4,119.32809,24.826356
8736,4,119.478956,24.667813
8736,4,119.237995,24.279148
8736,4,119.299244,24.00353
8736,4,119.606756,24.476847
8736,4,118.888676,23.971687
8736,4,119.699984,24.612211
8736,4,118.753755,23.785256
8744,4,119.615801,24.279428
8744,4,118.702988,24.435882
8744,4,119.014356,24.131061
8744,4,118.8854,24.00031
8744,4,118.511706,24.353323
8744,4,119.15446,24.011056
8744,4,118.865927,24.147441
8744,4,119.654665,24.287369
8744,4,118.943323,24.01594
8744,4,118.93902,24.008495
8744,4,119.307407,24.765069
8744,4,119.327309,24.822865
8744,4,119.478646,24.671696
8744,4,119.240881,24.28308
8744,4,119.606083,24.47751
8744,4,118.88955,23.972984
8744,4,119.699476,24.612466
8744,4,118.755832,23.786444
8752,4,119.616557,24.278884
8752,4,118.995614,24.812277
8752,4,118.742973,23.882784
8752,4,118.702872,24.437077
8752,4,119.013084,24.130803
8752,4,118.893336,24.001644
8752,4,118.51499,24.352882
8752,4,119.152654,24.010179
