time,ds_id,lon,lat
192,2,120.055227,26.360781
192,2,119.127429,24.796983
192,2,119.232027,24.814112
192,2,120.031543,26.447286
192,2,120.06836,26.410648
192,2,120.077696,26.423636
192,2,118.951487,24.828747
192,2,120.019803,26.319973
192,2,119.968764,26.428571
192,2,120.106647,26.412404
192,2,120.045457,26.355944
192,2,120.160633,26.314836
192,2,119.196635,24.902279
192,2,119.98476,26.338236
198,2,119.92773,26.374149
198,2,118.899752,24.839578
198,2,119.050722,24.871769
198,2,119.950202,26.319721
198,2,120.057203,26.359665
198,2,119.132048,24.794076
198,2,120.057394,26.349886
198,2,119.234077,24.812163
198,2,120.024269,26.448671
198,2,120.067676,26.409895
198,2,120.071647,26.424867
198,2,118.956286,24.822976
198,2,120.012838,26.321559
198,2,119.97478,26.426782
198,2,120.044636,26.355177
198,2,120.165013,26.31232
198,2,119.194295,24.904474
198,2,119.97801,26.338436
204,2,119.930189,26.373279
204,2,119.049563,24.873615
204,2,119.950329,26.319813
204,2,120.058499,26.358664
204,2,119.131359,24.795188
204,2,120.054374,26.349894
204,2,119.231998,24.812989
204,2,120.021074,26.449295
204,2,120.070574,26.408384
204,2,120.074072,26.424096
204,2,118.957203,24.821298
204,2,120.021171,26.31996
204,2,119.972803,26.426205
204,2,120.111202,26.410222
204,2,120.04135,26.355083
204,2,119.104942,24.855852
204,2,120.162022,26.312365
204,2,119.19444,24.904512
204,2,119.976616,26.33775
210,2,119.922636,26.373491
210,2,118.896594,24.843415
210,2,119.05474,24.869545
210,2,119.947695,26.320188
210,2,120.060988,26.357303
210,2,119.239653,24.807223
210,2,120.075169,26.406375
210,2,120.06957,26.424852
210,2,118.958045,24.81958
210,2,120.01232,26.321969
210,2,119.966399,26.426247
210,2,120.106414,26.411062
210,2,120.039306,26.354574
210,2,119.106475,24.855749
210,2,119.19636,24.903175
216,2,119.929443,26.372153
216,2,119.052889,24.872227
216,2,119.950021,26.319891
216,2,119.132047,24.795827
216,2,120.049849,26.349504
216,2,120.029419,26.447689
216,2,120.069607,26.406897
216,2,120.072457,26.423901
216,2,118.96126,24.815582
216,2,120.015953,26.321402
216,2,119.972636,26.424455
216,2,120.107403,26.410274
216,2,120.040138,26.353501
216,2,119.110038,24.853858
216,2,120.162867,26.310213
216,2,119.201852,24.899005
216,2,119.983087,26.334798
222,2,119.927787,26.37174
222,2,118.898119,24.842063
222,2,119.056087,24.870009
222,2,119.956863,26.318937
222,2,120.053867,26.357676
222,2,119.137136,24.792518
222,2,120.049073,26.349026
222,2,119.232702,24.810642
222,2,120.019091,26.449643
222,2,120.069278,26.406042
222,2,120.075564,26.422879
222,2,118.955397,24.820617
222,2,119.966212,26.424492
222,2,120.109776,26.40919
222,2,120.040093,26.352602
222,2,119.109051,24.855924
222,2,120.163774,26.308909
222,2,119.197266,24.902919
222,2,119.979687,26.334505
228,2,119.922654,26.371715
228,2,118.896025,24.84449
228,2,119.947433,26.320268
228,2,120.057218,26.356083
228,2,119.137503,24.792944
228,2,120.049354,26.348214
228,2,119.236685,24.807379
228,2,120.023737,26.448752
228,2,120.074891,26.403824
228,2,120.071737,26.423558
228,2,118.952311,24.822901
228,2,119.972488,26.422721
228,2,120.106012,26.409748
228,2,120.038974,26.351899
228,2,119.107108,24.858886
228,2,120.159345,26.309565
228,2,119.199702,24.901218
228,2,119.984384,26.332748
234,2,119.930558,26.370199
234,2,118.896449,24.844202
234,2,119.057648,24.870205
234,2,119.952491,26.319591
234,2,120.059333,26.354887
234,2,119.141179,24.790746
234,2,119.228074,24.812512
234,2,120.03089,26.447367
234,2,120.0659,26.405071
234,2,120.07304,26.422978
234,2,118.952606,24.821765
234,2,119.971527,26.421993
234,2,120.111854,26.407661
234,2,120.047397,26.349009
234,2,119.106935,24.860228
234,2,120.153257,26.310772
234,2,119.200247,24.901033
234,2,119.976947,26.33315
240,2,119.932967,26.369313
240,2,119.054472,24.874116
240,2,119.952039,26.319659
240,2,120.06167,26.353635
240,2,119.135578,24.79555
240,2,120.053719,26.345743
240,2,119.232237,24.809023
240,2,120.024539,26.448694
240,2,120.075489,26.401835
240,2,120.077057,26.42179
240,2,118.954432,24.819276
240,2,120.021869,26.32067
240,2,119.971861,26.421021
240,2,120.108131,26.408226
240,2,120.044787,26.348691
240,2,119.111565,24.857467
240,2,120.157152,26.308414
240,2,119.199399,24.901869
240,2,119.975215,26.332492
246,2,118.907889,24.831926
246,2,119.057024,24.872554
246,2,119.954375,26.319335
246,2,120.06128,26.353014
246,2,119.133584,24.797714
246,2,120.051656,26.345523
246,2,119.232684,24.808143
246,2,120.031665,26.447244
246,2,120.065711,26.403352
246,2,120.078567,26.421153
246,2,118.951538,24.821256
246,2,120.018694,26.32156
246,2,119.972866,26.419949
246,2,120.113356,26.406316
246,2,119.108854,24.861098
246,2,120.155648,26.307997
246,2,119.203467,24.898785
246,2,119.982573,26.330366
252,2,119.928932,26.368548
252,2,118.90314,24.837327
252,2,119.063307,24.867465
252,2,119.952037,26.319721
252,2,120.058527,26.353029
252,2,119.138071,24.794829
252,2,120.054314,26.344119
252,2,119.233963,24.806753
252,2,120.027409,26.44813
252,2,120.07454,26.421827
252,2,118.954088,24.817903
252,2,120.014964,26.322444
252,2,119.975819,26.418668
252,2,120.112912,26.405959
252,2,120.043123,26.347184
252,2,119.11094,24.860397
252,2,120.156038,26.306856
252,2,119.204465,24.898324
252,2,119.974013,26.330908
258,2,119.929965,26.367836
258,2,118.901284,24.839448
258,2,119.059682,24.87166
258,2,119.957325,26.319012
258,2,119.139792,24.79415
258,2,120.050134,26.344422
258,2,119.239669,24.80231
258,2,120.028203,26.447914
258,2,120.06697,26.401308
258,2,120.074529,26.421633
258,2,118.956498,24.814725
258,2,120.024012,26.320615
258,2,119.96865,26.418827
258,2,120.110802,26.406121
258,2,120.047486,26.345308
258,2,120.155307,26.306209
258,2,119.202116,24.900371
258,2,119.982788,26.328442
264,2,119.926826,26.367584
264,2,118.902256,24.838677
264,2,119.058621,24.873577
264,2,119.952594,26.31968
264,2,120.058222,26.351715
264,2,119.141258,24.793634
264,2,120.055283,26.342467
264,2,119.237334,24.80322
264,2,120.027043,26.448173
264,2,120.070665,26.399589
264,2,120.075741,26.421099
264,2,118.955848,24.814505
264,2,120.020118,26.321692
264,2,119.975046,26.417036
264,2,120.11125,26.405515
264,2,120.038528,26.346427
264,2,119.113063,24.861055
264,2,120.152505,26.306209
264,2,119.206538,24.897045
264,2,119.980332,26.327894
270,2,119.932359,26.36637
270,2,118.899424,24.841953
270,2,119.058149,24.874869
270,2,119.961711,26.318374
270,2,120.065502,26.349154
270,2,119.144363,24.79189
270,2,120.054055,26.342058
270,2,119.228211,24.80871
270,2,120.025468,26.448453
270,2,120.072771,26.398198
270,2,120.078201,26.420214
270,2,118.954063,24.815379
270,2,120.018991,26.322019
270,2,119.977555,26.415769
270,2,120.118745,26.402977
270,2,120.041851,26.344746
270,2,119.115095,24.860545
270,2,120.15318,26.305018
270,2,119.204206,24.899241
270,2,119.982235,26.326716
276,2,119.920589,26.367003
276,2,118.901008,24.840332
276,2,119.951532,26.319931
276,2,120.059939,26.349887
276,2,119.138616,24.796839
276,2,120.049461,26.342402
276,2,119.233692,24.804392
276,2,120.026963,26.448077
276,2,120.069849,26.397983
276,2,120.087722,26.417618
276,2,118.951983,24.816729
276,2,120.020391,26.321839
276,2,120.111238,26.404611
276,2,120.044123,26.343302
276,2,119.114056,24.862649
276,2,120.154519,26.303641
276,2,119.209389,24.895235
276,2,119.971201,26.32764
282,2,119.925078,26.366005
282,2,118.90392,24.837264
282,2,119.06143,24.873389
282,2,119.956519,26.319199
282,2,120.060916,26.348954
282,2,119.141174,24.795531
282,2,120.054044,26.340664
282,2,119.234048,24.803547
282,2,120.026718,26.448225
282,2,120.078421,26.419683
282,2,118.94978,24.818129
282,2,120.026946,26.320564
282,2,119.969405,26.415125
282,2,120.116138,26.402744
282,2,120.039748,26.343429
282,2,119.114771,24.863238
282,2,120.151318,26.303721
282,2,119.208357,24.896253
282,2,119.974431,26.326258
288,2,118.902349,24.839112
288,2,119.066563,24.86938
288,2,119.953945,26.31965
288,2,120.062107,26.347922
288,2,120.059083,26.338669
288,2,119.235797,24.801783
288,2,120.066835,26.396952
288,2,120.083269,26.418266
288,2,118.950295,24.816869
288,2,120.025655,26.321048
288,2,119.971165,26.414036
288,2,120.121093,26.400825
288,2,120.041723,26.342025
288,2,119.116911,24.862584
288,2,120.155807,26.301171
288,2,119.977742,26.324799
294,2,119.925555,26.364781
294,2,118.907474,24.83376
294,2,119.064269,24.872395
294,2,119.956713,26.31921
294,2,120.066105,26.346293
294,2,119.140809,24.796987
294,2,120.048791,26.340483
294,2,119.237941,24.799719
294,2,120.036524,26.446266
294,2,120.07403,26.394381
294,2,118.951459,24.814879
294,2,120.026508,26.321011
294,2,120.116794,26.401621
294,2,120.038425,26.341843
294,2,119.115481,24.865042
294,2,119.979671,26.323479
300,2,119.927565,26.363847
300,2,118.906711,24.834616
300,2,119.065289,24.872313
300,2,119.95567,26.319432
300,2,119.142499,24.796309
300,2,120.052838,26.338707
300,2,119.229933,24.804434
300,2,120.03244,26.447046
300,2,120.073563,26.393644
300,2,120.078511,26.418895
300,2,118.953092,24.812306
300,2,119.973806,26.411878
300,2,120.118983,26.400541
300,2,120.042442,26.339967
300,2,120.153767,26.299998
300,2,119.208779,24.896651
300,2,119.972777,26.323677
306,2,119.922156,26.363882
306,2,118.908518,24.832827
306,2,119.069054,24.869552
306,2,119.959419,26.318853
306,2,120.068941,26.344155
306,2,119.146371,24.793924
306,2,120.059272,26.336506
306,2,119.238774,24.798006
306,2,120.035454,26.446498
306,2,120.072317,26.393043
306,2,120.081238,26.41802
306,2,118.957622,24.807132
306,2,119.97222,26.411179
306,2,120.113345,26.401659
306,2,120.037,26.340292
306,2,119.117706,24.865623
306,2,119.206833,24.898407
306,2,119.974193,26.322601
312,2,119.924557,26.363034
312,2,118.910556,24.830825
312,2,119.065639,24.873687
312,2,119.958035,26.319117
312,2,120.061087,26.345385
312,2,119.147558,24.793708
312,2,120.05085,26.337792
312,2,119.231803,24.80192
312,2,120.022553,26.44902
312,2,120.071301,26.392354
312,2,120.079213,26.418302
312,2,118.950459,24.813427
312,2,120.023516,26.322112
312,2,119.972546,26.410271
312,2,120.11117,26.401843
312,2,120.044635,26.337664
312,2,119.121644,24.863436
312,2,120.150734,26.299214
312,2,119.208534,24.897342
312,2,119.973003,26.321802
318,2,119.936619,26.360943
318,2,119.065527,24.874654
318,2,119.964259,26.318144
318,2,120.06467,26.343793
318,2,119.144585,24.796532
318,2,120.054143,26.336266
318,2,119.238306,24.797036
318,2,120.025033,26.448508
318,2,120.079088,26.389556
318,2,120.089414,26.415454
318,2,118.955502,24.807575
318,2,120.032132,26.320377
318,2,120.119251,26.399071
318,2,120.044866,26.336588
318,2,119.124013,24.862584
318,2,119.980052,26.31973
324,2,119.934775,26.360628
324,2,118.909181,24.83253
324,2,119.069347,24.871884
324,2,119.959084,26.319009
324,2,120.06395,26.343333
324,2,119.148282,24.794275
324,2,120.054001,26.335545
324,2,120.075495,26.389586
324,2,120.08699,26.415844
324,2,118.952537,24.809744
324,2,119.977218,26.407808
324,2,120.119832,26.398412
324,2,120.045146,26.335632
324,2,119.121469,24.866028
324,2,120.150262,26.297427
324,2,119.215954,24.891814
324,2,119.975151,26.319651
330,2,119.933299,26.36019
330,2,119.070578,24.871516
330,2,119.96477,26.318176
330,2,120.06851,26.341459
330,2,119.148775,24.794536
330,2,120.053762,26.334915
330,2,119.234217,24.798515
330,2,120.073816,26.389111
330,2,120.085998,26.41586
330,2,118.949054,24.81226
330,2,119.976481,26.407058
330,2,120.111436,26.400313
330,2,120.041699,26.335449
330,2,119.119016,24.869342
330,2,120.145101,26.298286
330,2,119.210477,24.896421
330,2,119.979204,26.318023
336,2,119.928216,26.360181
336,2,118.903269,24.839372
336,2,119.065965,24.876756
336,2,119.963825,26.318301
336,2,120.062883,26.342136
